day,month,duration,campaign,y,customer_id,sign_up_probability,layer2_sign_up_probability,age,education,default,balance,housing,loan,probability_bin,job,contact,marital
15,may,80,4,no,38462,0.637766399698395,0.00375,60,secondary,no,4974,yes,no,0.6-0.7,retired,telephone,married
15,may,101,1,no,38250,0.5873943766878214,0.003666666666666667,30,secondary,yes,-228,yes,no,0.5-0.6,blue-collar,telephone,single
29,jan,58,1,no,28403,0.3836789973998889,0.003611111111111111,30,secondary,no,1018,yes,no,0.3-0.4,blue-collar,telephone,single
18,may,59,2,no,39121,0.4130035532974787,0.003333333333333333,28,tertiary,no,-386,yes,no,0.4-0.5,management,telephone,single
11,aug,217,2,no,20185,0.4451446433041808,0.003333333333333333,30,tertiary,no,2123,no,no,0.4-0.5,management,telephone,single
21,aug,67,2,no,22221,0.41491666038754466,0.003333333333333333,36,secondary,no,18,no,no,0.4-0.5,technician,telephone,single
14,jul,191,3,no,14358,0.6677072897975671,0.003333333333333333,54,unknown,no,0,no,no,0.6-0.7,blue-collar,telephone,married
28,jul,128,4,no,17494,0.45377232247817545,0.003333333333333333,36,primary,no,715,no,yes,0.4-0.5,blue-collar,telephone,married
26,aug,178,2,no,22967,0.4095094626942138,0.003333333333333333,51,secondary,no,50,no,no,0.4-0.5,blue-collar,telephone,married
14,aug,118,4,no,21094,0.7238254228649378,0.003333333333333333,50,secondary,no,697,no,no,0.7-0.8,blue-collar,telephone,married
22,aug,64,2,no,22439,0.41051485069388893,0.003333333333333333,30,tertiary,no,370,no,no,0.4-0.5,management,telephone,single
22,aug,77,9,no,22393,0.4340797197174253,0.003333333333333333,53,secondary,no,0,no,no,0.4-0.5,technician,telephone,married
26,aug,126,2,no,23020,0.4837011800039923,0.003333333333333333,33,tertiary,no,0,no,no,0.4-0.5,management,telephone,married
11,aug,94,3,no,20367,0.4321417617637973,0.003333333333333333,40,tertiary,no,3426,no,no,0.4-0.5,management,telephone,married
19,aug,103,4,no,21790,0.4362129711080266,0.003333333333333333,32,secondary,no,0,no,no,0.4-0.5,technician,telephone,married
29,jul,43,2,no,17590,0.4684682857607937,0.003333333333333333,59,tertiary,no,3390,no,no,0.4-0.5,management,telephone,married
18,aug,92,5,no,21279,0.43058046611246636,0.003333333333333333,36,tertiary,no,1283,no,no,0.4-0.5,management,telephone,single
28,jan,216,1,no,27962,0.43458188800544667,0.003333333333333333,47,secondary,no,0,no,no,0.4-0.5,services,telephone,married
28,aug,114,7,no,23716,0.709624336887627,0.003333333333333333,32,tertiary,no,813,no,no,0.7-0.8,management,telephone,single
12,aug,193,3,no,20487,0.424033053376665,0.003333333333333333,30,tertiary,no,478,no,no,0.4-0.5,management,telephone,single
29,jan,220,2,no,28303,0.47673426137601715,0.003333333333333333,28,secondary,no,28,no,no,0.4-0.5,student,telephone,single
20,aug,94,2,no,21982,0.647313486848505,0.003333333333333333,55,secondary,no,51,no,no,0.6-0.7,blue-collar,telephone,married
22,jul,139,3,no,16139,0.4045122824760184,0.003333333333333333,37,secondary,no,2991,yes,no,0.4-0.5,blue-collar,telephone,married
14,may,62,4,no,38044,0.7007526929235484,0.003333333333333333,55,secondary,no,-288,yes,no,0.7-0.8,blue-collar,telephone,married
29,aug,158,2,no,23842,0.6187875373335798,0.003,51,secondary,no,255,no,no,0.6-0.7,blue-collar,telephone,married
18,jul,157,3,no,15276,0.6060057169290709,0.003,33,secondary,no,92,no,no,0.6-0.7,blue-collar,telephone,single
22,aug,58,2,no,22458,0.7039994132390979,0.002857142857142857,46,secondary,no,154,no,no,0.7-0.8,blue-collar,telephone,married
21,nov,150,2,no,27373,0.40781679936696763,0.002857142857142857,56,secondary,no,2811,no,no,0.4-0.5,management,telephone,married
25,jul,137,11,no,16902,0.5865897086257198,0.002857142857142857,34,secondary,no,2,yes,no,0.5-0.6,blue-collar,telephone,married
20,nov,51,1,no,26585,0.5598925254549062,0.0028222996515679445,34,tertiary,no,5007,yes,no,0.5-0.6,blue-collar,telephone,single
19,nov,106,1,no,25579,0.37858063510648926,0.0028222996515679445,49,tertiary,no,6613,no,no,0.3-0.4,management,telephone,married
19,nov,62,1,no,25452,0.554324495718419,0.0028222996515679445,31,tertiary,yes,1200,no,no,0.5-0.6,technician,telephone,married
19,nov,88,1,no,25937,0.3887560481827994,0.0028222996515679445,56,primary,no,444,yes,no,0.3-0.4,services,telephone,married
18,nov,54,1,no,25093,0.444651214697681,0.0028222996515679445,51,tertiary,no,5343,no,no,0.4-0.5,management,telephone,married
20,nov,145,1,no,26503,0.4887521280555614,0.0028222996515679445,34,secondary,no,16489,yes,no,0.4-0.5,blue-collar,telephone,married
20,nov,125,1,no,26558,0.6141392104181441,0.0028222996515679445,32,secondary,no,2555,yes,no,0.6-0.7,blue-collar,telephone,married
21,nov,48,1,no,27282,0.4652725896554613,0.0028222996515679445,32,secondary,no,6710,no,no,0.4-0.5,technician,telephone,single
19,nov,100,1,no,25466,0.4797737627724355,0.0028222996515679445,32,tertiary,no,1583,yes,no,0.4-0.5,blue-collar,telephone,single
21,nov,47,1,no,27325,0.45954938780085663,0.0028222996515679445,35,secondary,no,-718,yes,no,0.4-0.5,services,telephone,married
19,nov,67,1,no,25532,0.577070991390276,0.0028222996515679445,38,secondary,no,2600,yes,no,0.5-0.6,blue-collar,telephone,single
21,nov,127,1,no,26955,0.61548363315332,0.0028222996515679445,45,tertiary,no,2096,no,no,0.6-0.7,management,telephone,married
19,nov,73,1,no,25924,0.5884693645779706,0.0028222996515679445,34,secondary,no,5057,yes,no,0.5-0.6,blue-collar,telephone,single
18,nov,65,1,no,25379,0.3838088799835699,0.0028222996515679445,34,secondary,no,172,yes,no,0.3-0.4,self-employed,telephone,married
18,nov,103,1,no,24954,0.6335005792748274,0.0028222996515679445,36,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
20,nov,124,1,no,26296,0.5747361218037196,0.0028222996515679445,30,secondary,no,3750,yes,no,0.5-0.6,blue-collar,telephone,married
18,nov,84,1,no,24920,0.399767853094601,0.0028222996515679445,49,secondary,no,1323,yes,no,0.3-0.4,blue-collar,telephone,married
20,nov,110,1,no,26228,0.42710185930635935,0.0028222996515679445,33,secondary,no,4902,yes,no,0.4-0.5,blue-collar,telephone,married
17,nov,102,1,no,24436,0.7021656104366129,0.0028222996515679445,45,secondary,no,0,yes,no,0.7-0.8,blue-collar,telephone,married
21,nov,67,1,no,26922,0.42800478719134866,0.0028222996515679445,37,secondary,no,1560,yes,no,0.4-0.5,blue-collar,telephone,single
17,nov,102,1,no,24449,0.5411807483051312,0.0028222996515679445,44,secondary,no,4826,yes,no,0.5-0.6,blue-collar,telephone,married
21,nov,140,1,no,27468,0.6242944605946288,0.0028222996515679445,53,secondary,no,2693,no,no,0.6-0.7,management,telephone,married
20,nov,147,1,no,26757,0.5106883262887254,0.0028222996515679445,52,secondary,no,361,no,yes,0.5-0.6,blue-collar,telephone,married
17,nov,84,1,no,24310,0.37560945145343416,0.0028222996515679445,51,secondary,no,113,yes,no,0.3-0.4,blue-collar,telephone,married
19,nov,68,1,no,25778,0.632509442905113,0.0028222996515679445,57,secondary,no,18268,yes,no,0.6-0.7,blue-collar,telephone,married
19,nov,50,1,no,25779,0.4973133584642131,0.0028222996515679445,30,secondary,no,401,no,no,0.4-0.5,blue-collar,telephone,married
19,nov,94,1,no,25668,0.40897274736900147,0.0028222996515679445,31,tertiary,no,849,no,no,0.4-0.5,technician,telephone,single
21,nov,48,1,no,27367,0.5685370006946403,0.0028222996515679445,39,secondary,no,2319,no,no,0.5-0.6,blue-collar,telephone,married
18,nov,95,1,no,24913,0.39916165127534986,0.0028222996515679445,43,secondary,no,1375,yes,no,0.3-0.4,blue-collar,telephone,married
20,nov,60,1,no,26308,0.5102902816928849,0.0028222996515679445,33,tertiary,no,3214,no,no,0.5-0.6,student,telephone,married
20,nov,68,1,no,26218,0.4753157980320905,0.0028222996515679445,51,secondary,no,684,yes,no,0.4-0.5,blue-collar,telephone,married
19,nov,57,1,no,25800,0.6187782770885826,0.0028222996515679445,32,tertiary,no,0,no,no,0.6-0.7,management,telephone,single
21,nov,50,1,no,27298,0.59595316877896,0.0028222996515679445,35,tertiary,no,100,no,no,0.5-0.6,student,telephone,married
18,nov,42,1,no,24746,0.516636298974227,0.0028222996515679445,54,secondary,no,2868,no,no,0.5-0.6,technician,telephone,married
17,nov,123,1,no,24229,0.6457750959327356,0.0028222996515679445,39,secondary,no,2598,no,no,0.6-0.7,blue-collar,telephone,married
19,nov,50,1,no,25866,0.4596724210819586,0.0028222996515679445,30,tertiary,no,2592,no,no,0.4-0.5,management,telephone,single
18,nov,88,1,no,24853,0.6577267059809183,0.0028222996515679445,33,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
18,nov,110,1,no,24856,0.3904419106078644,0.0028222996515679445,45,primary,no,2702,no,no,0.3-0.4,blue-collar,telephone,married
20,nov,139,1,no,26465,0.6335005792748274,0.0028222996515679445,36,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
20,nov,68,1,no,26194,0.48225238598943243,0.0028222996515679445,34,secondary,no,296,no,no,0.4-0.5,blue-collar,telephone,single
20,nov,63,1,no,26489,0.5937573081397293,0.0028222996515679445,30,secondary,no,10735,no,no,0.5-0.6,blue-collar,telephone,single
17,nov,111,1,no,24554,0.5998381221523222,0.0028222996515679445,58,secondary,no,3111,yes,no,0.5-0.6,unknown,telephone,married
31,jul,128,2,no,18525,0.41961370279081167,0.002517482517482518,53,tertiary,no,3366,no,no,0.4-0.5,management,telephone,married
3,feb,18,7,no,29592,0.6097876462128832,0.0025,34,tertiary,no,1190,no,no,0.6-0.7,management,telephone,single
30,jul,68,11,no,18182,0.46259124504919286,0.0025,30,secondary,no,285,yes,no,0.4-0.5,blue-collar,telephone,single
30,jul,96,11,no,18063,0.42203435367405595,0.0025,46,tertiary,no,-363,no,yes,0.4-0.5,blue-collar,telephone,married
19,aug,80,6,no,21642,0.6812674404184874,0.0025,53,secondary,no,172,no,no,0.6-0.7,blue-collar,telephone,married
30,may,65,7,no,7561,0.38002818506820374,0.0025,30,secondary,no,931,yes,no,0.3-0.4,blue-collar,unknown,single
22,aug,217,6,no,22534,0.48351029655634753,0.0025,34,tertiary,no,1336,no,no,0.4-0.5,management,telephone,single
23,jul,100,5,no,16221,0.37408443788517026,0.0025,30,secondary,no,98,yes,no,0.3-0.4,blue-collar,telephone,single
23,jul,103,4,no,16387,0.43965068111250005,0.0025,35,secondary,no,11,yes,no,0.4-0.5,blue-collar,telephone,married
10,jul,152,6,no,13833,0.4326830781828349,0.0025,27,secondary,no,48,no,no,0.4-0.5,blue-collar,telephone,single
22,aug,78,2,no,22407,0.6076421523869169,0.0025,30,secondary,no,0,no,no,0.6-0.7,management,telephone,married
21,nov,104,2,no,27669,0.4849600929315692,0.0025,31,tertiary,no,1402,no,no,0.4-0.5,management,telephone,married
18,may,23,5,no,39169,0.5957865719274186,0.0025,30,secondary,no,2678,yes,no,0.5-0.6,blue-collar,telephone,married
28,jan,56,1,no,27835,0.6317932940980203,0.0025,58,unknown,no,903,no,no,0.6-0.7,blue-collar,telephone,married
26,aug,58,7,no,23148,0.47467229783168713,0.0025,40,tertiary,no,0,no,no,0.4-0.5,management,telephone,single
28,jan,60,1,no,27976,0.6335005792748274,0.0025,36,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
21,aug,97,4,no,22195,0.514938701063532,0.0025,52,tertiary,no,17,no,no,0.5-0.6,blue-collar,telephone,married
17,nov,86,2,no,24674,0.4075685577596587,0.0025,35,secondary,no,0,yes,yes,0.4-0.5,blue-collar,telephone,married
14,jul,218,3,no,14454,0.45359235637595746,0.0025,52,primary,no,0,yes,no,0.4-0.5,blue-collar,telephone,married
27,aug,78,8,no,23241,0.4765440988141185,0.0025,42,tertiary,no,765,no,no,0.4-0.5,technician,telephone,married
7,jul,64,2,no,12737,0.4540478844118298,0.0025,42,unknown,no,0,no,no,0.4-0.5,blue-collar,telephone,married
4,feb,37,5,no,30035,0.6119825961765092,0.0025,59,secondary,no,479,no,no,0.6-0.7,retired,telephone,married
20,nov,157,3,no,26738,0.577248987264322,0.0025,30,primary,no,511,yes,no,0.5-0.6,blue-collar,telephone,married
27,aug,129,7,no,23264,0.47142381558198404,0.0025,48,tertiary,no,2328,no,no,0.4-0.5,technician,telephone,married
29,jan,138,2,no,28620,0.660838495475885,0.0025,31,secondary,no,0,no,no,0.6-0.7,technician,telephone,married
26,aug,93,2,no,22956,0.6445521697576744,0.0025,43,secondary,no,1326,no,no,0.6-0.7,technician,telephone,married
30,jul,92,3,no,18208,0.7064361677433948,0.0025,41,secondary,no,1705,no,no,0.7-0.8,blue-collar,telephone,married
13,aug,69,2,no,20711,0.38855386534490544,0.002,46,secondary,no,3570,no,no,0.3-0.4,management,telephone,married
28,aug,82,4,no,23433,0.7122425769134085,0.002,38,secondary,no,0,no,no,0.7-0.8,technician,telephone,married
21,nov,128,3,no,27451,0.6394102057374521,0.002,46,secondary,no,3163,no,no,0.6-0.7,blue-collar,telephone,married
29,aug,92,4,no,23979,0.7189175058498884,0.002,60,secondary,no,221,no,no,0.7-0.8,blue-collar,telephone,married
28,may,121,6,no,39739,0.4269868573757318,0.002,24,secondary,no,501,no,no,0.4-0.5,student,telephone,single
21,nov,72,3,no,27695,0.6335005792748274,0.002,36,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
14,jul,240,3,no,14464,0.462113448294121,0.002,32,secondary,no,7522,yes,no,0.4-0.5,blue-collar,telephone,married
18,nov,166,3,no,25392,0.4338404393128082,0.002,40,secondary,no,399,yes,yes,0.4-0.5,blue-collar,telephone,married
18,may,9,2,no,39167,0.49901979837503746,0.002,38,secondary,no,1560,yes,no,0.4-0.5,blue-collar,telephone,single
28,aug,183,10,no,23576,0.5947557104158768,0.002,34,secondary,no,0,no,no,0.5-0.6,technician,telephone,married
8,may,36,5,no,35920,0.4332842085161005,0.002,31,primary,no,1,yes,no,0.4-0.5,blue-collar,telephone,married
9,may,26,2,no,1943,0.49284160066118415,0.002,35,tertiary,no,1555,yes,no,0.4-0.5,blue-collar,unknown,married
15,jul,167,7,no,14661,0.43410593661182334,0.002,25,secondary,no,534,no,no,0.4-0.5,technician,telephone,single
28,aug,180,10,no,23557,0.5494849465719948,0.002,44,secondary,no,2179,no,no,0.5-0.6,technician,telephone,married
21,aug,90,8,no,22168,0.6335005792748274,0.0016666666666666666,36,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
21,nov,57,5,no,27338,0.5214626070440919,0.0016666666666666666,38,secondary,no,1,yes,no,0.5-0.6,technician,telephone,married
14,aug,81,2,no,20961,0.6476781508748469,0.0016666666666666666,58,secondary,no,855,no,no,0.6-0.7,blue-collar,telephone,married
21,nov,82,4,no,27488,0.5132881468407231,0.0016666666666666666,32,secondary,no,752,yes,no,0.5-0.6,blue-collar,telephone,married
12,may,25,6,no,36495,0.45749791644831994,0.0016666666666666666,35,primary,no,1077,yes,no,0.4-0.5,blue-collar,telephone,married
9,jul,192,2,no,13582,0.5983496985797406,0.0016666666666666666,45,secondary,no,-288,no,yes,0.5-0.6,blue-collar,telephone,married
28,jan,250,2,no,27912,0.5137785234043999,0.0016666666666666666,58,secondary,no,0,no,no,0.5-0.6,services,telephone,married
22,jul,211,8,no,15942,0.5519306780824279,0.0016666666666666666,47,secondary,no,1715,no,no,0.5-0.6,blue-collar,telephone,married
11,aug,221,3,no,20333,0.42860035048774925,0.0016666666666666666,32,tertiary,no,1208,no,no,0.4-0.5,management,telephone,married
23,jul,216,8,no,16379,0.5227668299961027,0.0016666666666666666,49,secondary,yes,2405,yes,no,0.5-0.6,blue-collar,telephone,married
18,may,58,6,no,38761,0.4676101625808847,0.0016666666666666666,28,secondary,no,3029,yes,no,0.4-0.5,blue-collar,telephone,single
23,jul,127,8,no,16214,0.41847719984965326,0.0016666666666666666,36,tertiary,no,119,no,no,0.4-0.5,technician,telephone,married
20,aug,77,2,no,21954,0.5304466646701917,0.0016666666666666666,31,tertiary,no,156,no,no,0.5-0.6,management,telephone,married
26,aug,146,9,no,22942,0.37310256443896483,0.0014285714285714286,51,secondary,no,292,no,no,0.3-0.4,management,telephone,married
18,aug,119,3,no,21441,0.48244113755922347,0.0014285714285714286,52,primary,no,-644,no,no,0.4-0.5,services,telephone,married
21,aug,212,4,no,22187,0.5601548112891533,0.0014285714285714286,50,primary,no,533,no,no,0.5-0.6,blue-collar,telephone,married
31,jul,127,4,no,18819,0.5311294585432845,0.0013712374581939801,26,tertiary,no,2053,no,no,0.5-0.6,blue-collar,telephone,single
31,jul,130,4,no,18299,0.6977904918730027,0.0013712374581939801,42,secondary,no,3842,no,no,0.6-0.7,blue-collar,telephone,married
31,jul,149,4,no,18300,0.37829558811022823,0.0013712374581939801,46,secondary,no,272,no,no,0.3-0.4,blue-collar,telephone,single
31,jul,119,6,no,18533,0.3829110270714278,0.0013712374581939801,58,tertiary,no,4656,no,no,0.3-0.4,technician,telephone,married
31,jul,92,3,no,18563,0.3981040606032,0.0013636363636363635,43,tertiary,no,439,yes,no,0.3-0.4,management,telephone,married
31,jul,50,2,no,18499,0.3812101045448245,0.0013636363636363635,42,secondary,no,1689,yes,no,0.3-0.4,technician,telephone,married
20,nov,167,4,no,26840,0.6230022741580415,0.00125,51,secondary,no,4178,yes,no,0.6-0.7,blue-collar,telephone,married
18,may,19,4,no,38782,0.46871853372463756,0.00125,26,secondary,no,141,yes,no,0.4-0.5,blue-collar,telephone,single
17,jul,54,4,no,15147,0.554329785582639,0.00125,57,unknown,no,17,no,no,0.5-0.6,blue-collar,telephone,married
18,may,11,4,no,39302,0.5763474354656997,0.00125,28,tertiary,no,426,no,no,0.5-0.6,technician,telephone,single
15,jul,125,3,no,14524,0.5836208023622027,0.00125,40,tertiary,no,0,yes,no,0.5-0.6,blue-collar,telephone,married
15,jul,63,2,no,14559,0.4915904771789451,0.00125,41,tertiary,no,4,yes,no,0.4-0.5,management,telephone,married
21,jul,93,4,no,15549,0.5298500644587686,0.00125,27,primary,no,-443,no,yes,0.5-0.6,blue-collar,telephone,married
18,may,18,4,no,38923,0.47866185563131763,0.00125,29,secondary,no,305,yes,no,0.4-0.5,blue-collar,telephone,single
7,jul,104,4,no,12961,0.5662590771340565,0.00125,41,secondary,no,-396,yes,no,0.5-0.6,blue-collar,telephone,married
14,jul,56,3,no,14325,0.3741214439719462,0.001,34,tertiary,no,344,no,no,0.3-0.4,management,telephone,single
13,may,197,2,no,37418,0.491000446156244,0.0005263157894736842,47,secondary,no,642,yes,no,0.4-0.5,blue-collar,telephone,married
13,may,125,2,no,37483,0.3991520838666008,0.0003448275862068965,36,primary,no,2040,yes,no,0.3-0.4,blue-collar,telephone,married
11,may,115,2,no,36430,0.383839983561355,0.0003448275862068965,44,secondary,no,-497,yes,no,0.3-0.4,blue-collar,telephone,single
13,may,126,2,no,37527,0.5908807138868051,0.0003448275862068965,32,secondary,no,-446,no,no,0.5-0.6,blue-collar,telephone,married
13,may,121,2,no,2462,0.6083229124363168,0.0003448275862068965,36,secondary,no,307,yes,no,0.6-0.7,blue-collar,unknown,married
31,jul,76,5,no,18779,0.5087494143374404,0.00021739130434782607,42,secondary,no,247,yes,no,0.5-0.6,blue-collar,telephone,married
31,jul,8,17,no,18747,0.6404379622307492,0.00021739130434782607,60,secondary,no,935,no,no,0.6-0.7,retired,telephone,married
31,jul,71,4,no,18726,0.381602386050697,0.00021739130434782607,50,secondary,no,2725,no,no,0.3-0.4,blue-collar,telephone,married
31,jul,66,34,no,18615,0.5680419151137349,0.00021739130434782607,40,unknown,no,0,no,no,0.5-0.6,services,telephone,married
31,jul,88,5,no,18614,0.7558234314799479,0.00021739130434782607,44,secondary,no,598,no,no,0.7-0.8,blue-collar,telephone,married
31,jul,108,13,no,18604,0.5979220355502122,0.00021739130434782607,41,tertiary,no,861,yes,no,0.5-0.6,blue-collar,telephone,married
31,jul,64,5,no,18503,0.4687603441594387,0.00021739130434782607,31,tertiary,no,935,no,no,0.4-0.5,management,telephone,single
31,jul,42,4,no,18482,0.6019404481364576,0.00021739130434782607,49,secondary,no,4908,no,no,0.6-0.7,management,telephone,married
31,jul,75,14,no,18246,0.48908085182169975,0.00021739130434782607,40,secondary,no,694,yes,no,0.4-0.5,services,telephone,married
31,jul,114,4,no,18407,0.4968891178416996,0.00021739130434782607,59,primary,no,6187,no,no,0.4-0.5,blue-collar,telephone,married
31,jul,15,19,no,18254,0.4773483548113079,0.00021739130434782607,30,secondary,no,116,yes,no,0.4-0.5,blue-collar,telephone,married
31,jul,13,11,no,18255,0.6575867713123,0.00021739130434782607,39,secondary,no,70,yes,no,0.6-0.7,blue-collar,telephone,married
31,jul,11,11,no,18288,0.6101070467238943,0.00021739130434782607,37,secondary,no,483,no,no,0.6-0.7,blue-collar,telephone,single
31,jul,27,22,no,18393,0.635346719249346,0.00021739130434782607,38,secondary,no,137,yes,no,0.6-0.7,blue-collar,telephone,married
31,jul,14,6,no,18807,0.3886503341040813,0.00021739130434782607,26,secondary,no,-32,yes,yes,0.3-0.4,blue-collar,telephone,single
31,jul,16,27,no,18820,0.5489443825445234,0.00021739130434782607,39,secondary,no,-328,no,yes,0.5-0.6,blue-collar,telephone,married
31,jul,14,23,no,18341,0.37827251988578725,0.00021739130434782607,33,secondary,no,0,yes,no,0.3-0.4,self-employed,telephone,married
18,may,15,9,no,38810,0.5084764108278937,0.0,37,secondary,no,31,yes,no,0.5-0.6,blue-collar,telephone,single
18,may,59,2,no,38735,0.4239721509507666,0.0,33,tertiary,no,701,yes,no,0.4-0.5,blue-collar,telephone,single
15,may,14,5,no,38411,0.39649312979910434,0.0,34,secondary,no,6979,yes,no,0.3-0.4,blue-collar,telephone,single
18,may,11,14,no,38767,0.40185509480297926,0.0,28,secondary,no,788,yes,no,0.4-0.5,blue-collar,telephone,married
18,may,22,6,no,38797,0.40872420624120165,0.0,38,secondary,no,1559,yes,no,0.4-0.5,technician,telephone,married
15,may,10,5,no,38385,0.4182381322111914,0.0,38,secondary,no,257,yes,no,0.4-0.5,blue-collar,telephone,married
15,may,34,7,no,38318,0.5044864774016373,0.0,36,secondary,no,421,yes,no,0.5-0.6,blue-collar,telephone,married
13,may,8,5,no,37240,0.6986641061288459,0.0,39,secondary,no,-427,yes,no,0.6-0.7,blue-collar,telephone,married
7,jul,148,3,no,12681,0.7689799070441352,0.0,35,secondary,no,534,no,no,0.7-0.8,blue-collar,telephone,married
18,may,16,6,no,38851,0.41851811085144225,0.0,43,primary,no,714,yes,no,0.4-0.5,blue-collar,telephone,married
18,may,63,5,no,38894,0.5800749852405889,0.0,35,primary,no,1749,yes,no,0.5-0.6,blue-collar,telephone,married
18,may,11,4,no,39247,0.3952685805532585,0.0,30,secondary,no,8950,yes,no,0.3-0.4,blue-collar,telephone,single
18,may,22,3,no,39241,0.4973907890800745,0.0,39,primary,no,815,yes,no,0.4-0.5,blue-collar,telephone,married
13,may,60,5,no,37177,0.693701265783617,0.0,40,secondary,no,-375,yes,no,0.6-0.7,technician,telephone,married
18,may,74,3,no,39022,0.4342982496927903,0.0,33,secondary,no,1430,yes,no,0.4-0.5,blue-collar,telephone,single
14,may,142,2,no,37915,0.5829995132240825,0.0,34,secondary,no,626,yes,no,0.5-0.6,blue-collar,telephone,married
15,may,47,2,no,38641,0.45989746121570346,0.0,31,secondary,no,862,yes,no,0.4-0.5,blue-collar,telephone,single
15,may,51,3,no,38635,0.5800648607912894,0.0,32,secondary,no,337,no,no,0.5-0.6,blue-collar,telephone,married
13,may,9,5,no,37149,0.5108477250199055,0.0,25,tertiary,no,1,yes,no,0.5-0.6,management,telephone,single
15,may,20,5,no,38633,0.7182704267967428,0.0,45,secondary,no,369,yes,no,0.7-0.8,blue-collar,telephone,married
18,may,15,3,no,39342,0.4150057592099918,0.0,38,tertiary,no,-199,yes,no,0.4-0.5,management,telephone,married
15,may,59,3,no,38625,0.4135224851401826,0.0,38,tertiary,no,676,no,no,0.4-0.5,management,telephone,married
13,may,139,2,no,37455,0.5820710697887294,0.0,41,secondary,no,654,yes,no,0.5-0.6,services,telephone,married
14,may,9,6,no,37542,0.5285630200249255,0.0,29,secondary,no,65,yes,no,0.5-0.6,blue-collar,telephone,single
14,may,17,5,no,37562,0.5821289471045137,0.0,28,secondary,no,20,yes,no,0.5-0.6,blue-collar,telephone,single
13,may,38,3,no,37422,0.4751728727562042,0.0,43,primary,no,794,yes,no,0.4-0.5,blue-collar,telephone,married
13,may,77,4,no,37263,0.4258302774131675,0.0,29,secondary,no,69,yes,no,0.4-0.5,blue-collar,telephone,married
18,may,11,5,no,39164,0.5133727795518568,0.0,35,secondary,no,164,yes,no,0.5-0.6,blue-collar,telephone,married
15,may,53,3,no,38659,0.4557896289271449,0.0,40,secondary,no,187,yes,no,0.4-0.5,blue-collar,telephone,married
15,may,103,5,no,38574,0.46671853372463756,0.0,26,secondary,no,140,yes,no,0.4-0.5,blue-collar,telephone,single
15,may,63,8,no,38573,0.43637057802531326,0.0,32,secondary,no,201,yes,no,0.4-0.5,blue-collar,telephone,married
15,may,61,3,no,38566,0.5059502516604517,0.0,24,secondary,no,513,yes,no,0.5-0.6,blue-collar,telephone,married
15,may,22,8,no,38661,0.7051076376667099,0.0,34,secondary,no,3160,no,no,0.7-0.8,blue-collar,telephone,single
15,may,58,3,no,38516,0.4033050886893099,0.0,37,secondary,no,309,yes,no,0.4-0.5,blue-collar,telephone,single
8,aug,52,3,no,20006,0.6614935085819985,0.0,36,tertiary,no,4388,no,no,0.6-0.7,technician,telephone,married
12,may,53,9,no,36832,0.6644051874292611,0.0,27,secondary,no,292,yes,no,0.6-0.7,blue-collar,telephone,single
25,aug,87,5,no,22688,0.4716909839518144,0.0,40,secondary,no,237,no,no,0.4-0.5,technician,telephone,married
27,aug,39,13,no,23216,0.5191529003046501,0.0,47,secondary,no,1647,no,no,0.5-0.6,blue-collar,telephone,married
27,aug,80,4,no,23236,0.5113435472525598,0.0,48,secondary,no,35,no,no,0.5-0.6,blue-collar,telephone,married
27,aug,85,19,no,23237,0.6942724185242487,0.0,44,tertiary,no,6485,no,no,0.6-0.7,blue-collar,telephone,married
27,aug,38,6,no,23294,0.671221732685807,0.0,46,secondary,no,0,no,no,0.6-0.7,management,telephone,married
7,aug,84,7,no,19601,0.48630820947678044,0.0,45,secondary,no,1583,yes,no,0.4-0.5,blue-collar,telephone,married
27,aug,19,21,no,23318,0.6486460902157267,0.0,30,tertiary,no,2,no,no,0.6-0.7,management,telephone,single
27,aug,36,7,no,23340,0.6671931837648744,0.0,34,tertiary,no,0,yes,no,0.6-0.7,management,telephone,married
27,aug,53,4,no,23400,0.7002670723598612,0.0,32,tertiary,no,725,no,no,0.7-0.8,blue-collar,telephone,single
27,aug,33,7,no,23408,0.63515585821917,0.0,34,secondary,no,510,no,no,0.6-0.7,blue-collar,telephone,married
7,aug,67,2,no,19544,0.5357587404827437,0.0,32,tertiary,no,1010,no,no,0.5-0.6,management,telephone,single
28,aug,82,7,no,23435,0.4226472407747879,0.0,30,secondary,no,7870,yes,no,0.4-0.5,management,telephone,single
28,aug,81,4,no,23436,0.48301066296556017,0.0,30,tertiary,no,849,no,no,0.4-0.5,technician,telephone,single
28,aug,12,21,no,23444,0.6044273670959277,0.0,48,secondary,no,844,no,no,0.6-0.7,blue-collar,telephone,married
28,aug,54,8,no,23467,0.5733790142985095,0.0,34,tertiary,no,630,no,no,0.5-0.6,management,telephone,married
28,aug,13,15,no,23478,0.5172748087664126,0.0,32,tertiary,no,678,no,no,0.5-0.6,management,telephone,married
28,aug,91,15,no,23486,0.5383062403166586,0.0,34,tertiary,no,1070,no,no,0.5-0.6,management,telephone,single
