day,month,duration,campaign,y,customer_id,sign_up_probability,layer2_sign_up_probability,age,education,default,balance,housing,loan,probability_bin,job,contact,marital
26,may,120,1,no,5848,0.14958627236723301,0.0,27,tertiary,no,-446,yes,no,0.1-0.2,unemployed,unknown,single
20,aug,132,4,no,21829,0.3082024015698393,0.0,45,secondary,no,705,no,no,0.3-0.4,management,telephone,married
20,aug,64,2,no,21830,0.2597566972321344,0.0,47,secondary,no,689,no,no,0.2-0.3,technician,telephone,married
20,aug,18,7,no,21831,0.6206254199665932,0.0,51,unknown,yes,-12,no,no,0.6-0.7,blue-collar,telephone,married
29,jul,156,5,no,17542,0.3407802376908043,0.0,46,secondary,no,931,no,no,0.3-0.4,unemployed,telephone,married
7,may,20,8,no,35571,0.673223123357116,0.0,32,unknown,no,516,yes,no,0.6-0.7,blue-collar,telephone,married
26,may,130,3,no,6058,0.16327471528646684,0.0,32,secondary,no,-331,yes,yes,0.1-0.2,blue-collar,unknown,married
7,may,162,7,no,35575,0.18081018598455695,0.0,58,tertiary,no,229,yes,no,0.1-0.2,entrepreneur,telephone,single
7,may,146,4,no,35580,0.171119599407997,0.0,44,tertiary,no,0,yes,no,0.1-0.2,management,telephone,married
7,may,463,2,no,35581,0.16460634166355778,0.0,25,secondary,no,933,yes,no,0.1-0.2,self-employed,telephone,single
26,may,51,5,no,6056,0.1702689265235994,0.0,48,secondary,no,1631,yes,no,0.1-0.2,blue-collar,unknown,married
7,may,177,2,no,35589,0.1562066591432153,0.0,33,secondary,no,0,yes,no,0.1-0.2,technician,telephone,married
20,aug,209,2,no,21887,0.18574718196958365,0.0,38,secondary,no,79,yes,no,0.1-0.2,technician,telephone,married
29,jul,118,8,no,17529,0.45594592061170497,0.0,36,secondary,no,-323,yes,no,0.4-0.5,blue-collar,telephone,married
26,may,245,3,no,6046,0.17219985219016604,0.0,33,secondary,no,392,yes,yes,0.1-0.2,blue-collar,unknown,married
7,may,212,1,no,35604,0.18590628774939413,0.0,27,secondary,no,185,yes,no,0.1-0.2,blue-collar,telephone,single
20,aug,93,2,no,21880,0.23224453096913472,0.0,38,secondary,no,565,no,no,0.2-0.3,technician,telephone,married
26,may,147,6,no,6031,0.17992665326050833,0.0,42,secondary,no,-551,yes,yes,0.1-0.2,blue-collar,unknown,married
20,aug,328,2,no,21871,0.17865775735508824,0.0,34,tertiary,no,2069,no,no,0.1-0.2,technician,telephone,married
20,aug,90,6,no,21865,0.2982849849294748,0.0,37,tertiary,no,1572,no,no,0.2-0.3,management,telephone,single
7,may,340,1,no,35614,0.18240679885471284,0.0,29,secondary,no,281,yes,no,0.1-0.2,technician,telephone,single
7,may,189,3,no,35615,0.19075378699886425,0.0,26,secondary,no,518,yes,no,0.1-0.2,technician,telephone,married
26,may,232,3,no,6020,0.17670050173881588,0.0,32,secondary,no,4110,yes,no,0.1-0.2,technician,unknown,single
29,jul,36,2,no,17539,0.19608245243536782,0.0,45,unknown,no,1525,no,no,0.1-0.2,management,telephone,married
26,may,304,3,no,6014,0.176104098517275,0.0,35,secondary,no,1209,yes,no,0.1-0.2,blue-collar,unknown,married
8,may,8,8,no,35633,0.5716872372263212,0.0,29,secondary,no,500,yes,no,0.5-0.6,blue-collar,telephone,married
20,aug,228,2,no,21844,0.1904246639420606,0.0,31,secondary,no,310,yes,no,0.1-0.2,technician,telephone,married
26,may,346,2,no,5977,0.19115125112306786,0.0,26,tertiary,no,685,yes,no,0.1-0.2,blue-collar,unknown,married
20,aug,257,2,no,21838,0.14562547710013932,0.0,52,secondary,no,-33,no,no,0.1-0.2,technician,telephone,married
26,may,85,3,no,5967,0.18171386811227563,0.0,44,secondary,no,0,no,no,0.1-0.2,blue-collar,unknown,married
7,may,355,1,no,35368,0.1861881626486954,0.0,51,primary,no,57,yes,yes,0.1-0.2,blue-collar,telephone,married
29,jul,345,17,no,17508,0.16637950164259901,0.0,58,secondary,no,3542,yes,no,0.1-0.2,retired,telephone,married
22,aug,278,2,no,22441,0.19252203992258035,0.0,32,secondary,no,90,no,no,0.1-0.2,technician,telephone,single
22,aug,118,6,no,22321,0.34707297391555797,0.0,47,secondary,no,11305,no,no,0.3-0.4,blue-collar,telephone,married
22,aug,119,8,no,22360,0.1622610519339845,0.0,34,secondary,no,95,no,no,0.1-0.2,technician,telephone,single
22,aug,73,3,no,22359,0.4051727210285055,0.0,58,tertiary,no,0,no,no,0.4-0.5,management,telephone,married
6,may,379,2,no,35077,0.16630369407277076,0.0,34,secondary,no,1259,yes,no,0.1-0.2,technician,telephone,single
6,may,242,2,no,35082,0.15907003604020636,0.0,40,secondary,no,326,yes,no,0.1-0.2,services,telephone,single
22,aug,78,2,no,22341,0.2146053080704595,0.0,43,tertiary,no,0,no,no,0.2-0.3,technician,telephone,married
6,may,206,2,no,35088,0.22494186017645126,0.0,41,secondary,no,-940,yes,yes,0.2-0.3,blue-collar,telephone,married
28,may,181,1,no,6721,0.14878191674578248,0.0,28,secondary,no,1,no,no,0.1-0.2,blue-collar,unknown,single
22,aug,111,2,no,22340,0.18012883344580388,0.0,30,secondary,no,398,yes,no,0.1-0.2,technician,telephone,married
6,may,77,3,no,35109,0.16180913745414055,0.0,34,secondary,no,1254,no,no,0.1-0.2,technician,telephone,married
22,aug,154,2,no,22332,0.17740114097193707,0.0,34,secondary,no,229,no,no,0.1-0.2,technician,telephone,single
28,may,119,5,no,6708,0.16555864397182038,0.0,35,secondary,no,1388,yes,no,0.1-0.2,blue-collar,unknown,married
22,aug,99,2,no,22331,0.15034993932586668,0.0,37,secondary,no,42,no,no,0.1-0.2,unemployed,telephone,single
7,may,210,2,no,35135,0.14343154501761934,0.0,48,primary,no,-254,yes,no,0.1-0.2,blue-collar,telephone,married
6,may,87,3,no,35063,0.16717695159379495,0.0,30,secondary,no,346,yes,no,0.1-0.2,services,telephone,single
7,may,186,2,no,35141,0.20612927883568638,0.0,36,secondary,no,975,yes,no,0.2-0.3,blue-collar,telephone,married
28,may,62,3,no,6693,0.15789516734643627,0.0,24,primary,no,933,yes,no,0.1-0.2,blue-collar,unknown,married
28,may,297,1,no,6691,0.16681715305288647,0.0,27,secondary,no,2430,yes,no,0.1-0.2,technician,unknown,single
7,may,633,1,no,35152,0.1449707171190836,0.0,35,secondary,no,2777,yes,no,0.1-0.2,technician,telephone,married
7,may,51,1,no,35155,0.1527150382757142,0.0,25,secondary,no,10,yes,no,0.1-0.2,services,telephone,married
7,may,157,1,no,35156,0.15728329774755342,0.0,31,tertiary,no,253,yes,no,0.1-0.2,self-employed,telephone,single
22,aug,98,5,no,22319,0.15388495685018894,0.0,44,tertiary,no,38,no,no,0.1-0.2,management,telephone,married
28,may,63,2,no,6682,0.17663792448406096,0.0,32,secondary,no,284,yes,no,0.1-0.2,services,unknown,single
22,aug,92,12,no,22311,0.330808822273192,0.0,37,secondary,no,1580,no,no,0.3-0.4,technician,telephone,married
28,may,140,1,no,6675,0.1840055758521393,0.0,29,secondary,no,-15,yes,no,0.1-0.2,blue-collar,unknown,single
21,aug,36,1,no,22305,0.18594174594715493,0.0,60,tertiary,no,70,no,no,0.1-0.2,management,telephone,married
28,jul,72,6,no,17454,0.16970364247293748,0.0,33,tertiary,no,1206,yes,no,0.1-0.2,management,telephone,married
22,aug,252,2,no,22365,0.20418562484191916,0.0,38,secondary,no,196,no,no,0.2-0.3,technician,telephone,married
28,may,202,1,no,6727,0.1564546438426897,0.0,30,primary,no,-286,yes,no,0.1-0.2,services,unknown,married
21,aug,331,2,no,22097,0.15110503108892048,0.0,32,secondary,yes,9,no,no,0.1-0.2,self-employed,telephone,married
6,may,220,1,no,35016,0.20216826917796446,0.0,37,tertiary,no,503,yes,no,0.2-0.3,management,telephone,married
6,may,110,2,no,34987,0.14728778022245356,0.0,34,secondary,no,339,yes,no,0.1-0.2,entrepreneur,telephone,single
22,aug,78,2,no,22437,0.14794879694503205,0.0,31,secondary,no,125,no,no,0.1-0.2,technician,telephone,single
6,may,147,1,no,34990,0.17346542217319275,0.0,32,secondary,no,678,yes,no,0.1-0.2,blue-collar,telephone,married
22,aug,85,2,no,22436,0.1703281772786486,0.0,36,tertiary,no,1324,no,no,0.1-0.2,technician,telephone,single
22,aug,63,8,no,22424,0.1928475596149599,0.0,48,secondary,no,23495,no,no,0.1-0.2,technician,telephone,married
22,aug,24,30,no,22417,0.3937344290379978,0.0,35,tertiary,no,3168,no,no,0.3-0.4,management,telephone,married
22,aug,362,2,no,22408,0.14918415064272536,0.0,35,secondary,no,1048,no,no,0.1-0.2,management,telephone,single
22,aug,125,2,no,22401,0.6273191385495452,0.0,59,secondary,no,0,no,no,0.6-0.7,management,telephone,married
6,may,145,1,no,35006,0.5123467565791421,0.0,30,secondary,no,609,yes,no,0.5-0.6,blue-collar,telephone,single
22,aug,492,7,no,22398,0.16811083748122063,0.0,48,tertiary,no,1335,no,no,0.1-0.2,management,telephone,married
6,may,311,2,no,35011,0.20320063635705807,0.0,42,secondary,no,568,yes,no,0.2-0.3,technician,telephone,single
6,may,131,2,no,35015,0.1561315469355443,0.0,32,secondary,no,-360,yes,no,0.1-0.2,technician,telephone,married
22,aug,119,2,no,22397,0.1574162532192097,0.0,57,secondary,no,20,no,no,0.1-0.2,technician,telephone,married
22,aug,227,2,no,22366,0.16130319510942243,0.0,33,tertiary,no,321,no,no,0.1-0.2,management,telephone,single
28,may,289,1,no,6763,0.16146519868485995,0.0,26,primary,no,230,yes,no,0.1-0.2,blue-collar,unknown,single
28,jul,83,7,no,17432,0.6533323236709647,0.0,35,secondary,no,742,no,no,0.6-0.7,services,telephone,married
22,aug,33,8,no,22389,0.21375701190119062,0.0,55,primary,no,419,no,no,0.2-0.3,blue-collar,telephone,married
28,may,167,3,no,6752,0.18868020650777267,0.0,44,secondary,no,-20,no,no,0.1-0.2,entrepreneur,unknown,married
6,may,136,3,no,35037,0.2077178946325076,0.0,35,tertiary,no,2576,yes,yes,0.2-0.3,management,telephone,single
6,may,97,2,no,35038,0.178428407033012,0.0,35,primary,no,623,yes,no,0.1-0.2,blue-collar,telephone,married
22,aug,119,4,no,22379,0.6310928724172195,0.0,50,secondary,no,-195,no,no,0.6-0.7,blue-collar,telephone,married
6,may,281,2,no,35040,0.17926437134167603,0.0,36,secondary,no,634,yes,no,0.1-0.2,technician,telephone,single
22,aug,54,2,no,22376,0.15365486035874826,0.0,44,tertiary,no,0,no,no,0.1-0.2,management,telephone,married
6,may,175,1,no,35051,0.14509651091187384,0.0,33,secondary,no,519,yes,no,0.1-0.2,blue-collar,telephone,married
28,jul,76,4,no,17438,0.2193836803399627,0.0,26,secondary,no,63,no,no,0.2-0.3,management,telephone,single
22,aug,77,2,no,22370,0.4007322843427836,0.0,35,secondary,no,308,no,no,0.4-0.5,technician,telephone,married
21,aug,160,7,no,22296,0.16252604750810384,0.0,54,tertiary,no,1090,no,no,0.1-0.2,management,telephone,married
28,may,212,1,no,6653,0.1589826428475916,0.0,27,secondary,no,442,yes,no,0.1-0.2,management,unknown,single
21,aug,300,1,no,22295,0.16166596095508368,0.0,30,tertiary,no,69,no,no,0.1-0.2,technician,telephone,single
21,aug,153,7,no,22134,0.15053371228504897,0.0,50,secondary,yes,-210,no,yes,0.1-0.2,services,telephone,married
21,aug,137,4,no,22192,0.14980241970975636,0.0,55,primary,no,400,no,no,0.1-0.2,blue-collar,telephone,married
21,aug,86,4,no,22186,0.16767061894913446,0.0,39,secondary,no,564,no,no,0.1-0.2,technician,telephone,married
21,aug,123,2,no,22177,0.46633376609669264,0.0,34,tertiary,no,0,no,no,0.4-0.5,management,telephone,married
28,jul,181,12,no,17489,0.1965867597792406,0.0,46,secondary,no,-42,no,yes,0.1-0.2,blue-collar,telephone,married
7,may,91,1,no,35270,0.18738107599207335,0.0,35,secondary,no,544,yes,no,0.1-0.2,services,telephone,single
28,jul,206,10,no,17490,0.14371498433306154,0.0,59,secondary,no,0,no,yes,0.1-0.2,entrepreneur,telephone,married
21,aug,136,2,no,22139,0.18390457226520002,0.0,47,tertiary,no,0,no,no,0.1-0.2,management,telephone,single
27,may,103,2,no,6446,0.18031152485957982,0.0,29,tertiary,no,10436,no,no,0.1-0.2,management,unknown,single
7,may,36,3,no,35284,0.16360849699951757,0.0,55,secondary,no,-152,yes,no,0.1-0.2,blue-collar,telephone,married
21,aug,62,4,no,22136,0.36486915351780164,0.0,45,secondary,no,13156,no,no,0.3-0.4,blue-collar,telephone,married
7,may,278,1,no,35288,0.17591052680753716,0.0,24,secondary,no,61,yes,yes,0.1-0.2,blue-collar,telephone,married
27,may,301,1,no,6370,0.19783832260732775,0.0,26,secondary,no,284,yes,no,0.1-0.2,blue-collar,unknown,married
7,may,529,2,no,35305,0.16604832674126108,0.0,31,secondary,no,1882,no,no,0.1-0.2,blue-collar,telephone,single
21,aug,196,4,no,22292,0.16922736810483227,0.0,40,secondary,no,318,no,no,0.1-0.2,technician,telephone,married
21,aug,168,2,no,22129,0.15036267583572577,0.0,55,unknown,no,196,no,no,0.1-0.2,blue-collar,telephone,married
7,may,391,1,no,35319,0.15112753028861536,0.0,51,primary,no,670,yes,no,0.1-0.2,retired,telephone,married
21,aug,126,2,no,22125,0.5019650015617703,0.0,32,secondary,no,0,no,no,0.5-0.6,technician,telephone,single
21,aug,180,2,no,22113,0.1588378924071999,0.0,43,tertiary,no,1485,no,no,0.1-0.2,technician,telephone,married
21,aug,118,4,no,22111,0.2753758238499317,0.0,44,tertiary,no,243,no,no,0.2-0.3,management,telephone,married
7,may,170,1,no,35331,0.15305466681533872,0.0,36,tertiary,no,1804,no,no,0.1-0.2,management,telephone,single
7,may,54,1,no,35332,0.17222476867086253,0.0,29,secondary,no,428,yes,yes,0.1-0.2,blue-collar,telephone,single
21,aug,139,2,no,22109,0.1669993744066294,0.0,48,primary,no,492,no,yes,0.1-0.2,blue-collar,telephone,married
29,jul,38,17,no,17502,0.7024434915735813,0.0,41,secondary,no,-5,yes,no,0.7-0.8,blue-collar,telephone,married
21,aug,103,2,no,22105,0.173220387435539,0.0,45,tertiary,no,0,no,no,0.1-0.2,technician,telephone,married
7,may,263,1,no,35347,0.18258173411263262,0.0,56,secondary,no,72,yes,yes,0.1-0.2,services,telephone,married
21,aug,238,2,no,22098,0.2173032112909785,0.0,36,primary,no,0,no,no,0.2-0.3,unknown,telephone,married
7,may,63,1,no,35252,0.1660696745710924,0.0,36,secondary,no,0,yes,yes,0.1-0.2,blue-collar,telephone,single
7,may,69,1,no,35250,0.1951276738247074,0.0,41,primary,no,733,yes,no,0.1-0.2,management,telephone,married
7,may,345,1,no,35246,0.17007183193093428,0.0,24,secondary,no,6837,yes,no,0.1-0.2,blue-collar,telephone,single
7,may,87,1,no,35241,0.24646256140814138,0.0,40,tertiary,no,-164,no,no,0.2-0.3,entrepreneur,telephone,married
7,may,248,1,no,35186,0.1866458143981574,0.0,37,tertiary,no,2441,yes,yes,0.1-0.2,self-employed,telephone,single
28,jul,43,8,no,17457,0.323750208320713,0.0,36,tertiary,no,13315,no,no,0.3-0.4,management,telephone,single
21,aug,154,6,no,22252,0.17965123450267076,0.0,37,secondary,no,510,yes,no,0.1-0.2,management,telephone,married
7,may,348,1,no,35194,0.1583655667122926,0.0,25,tertiary,no,140,yes,no,0.1-0.2,entrepreneur,telephone,single
21,aug,121,1,no,22246,0.18095594691161018,0.0,30,tertiary,no,151,no,no,0.1-0.2,management,telephone,married
28,may,79,6,no,6604,0.16196415409915288,0.0,32,secondary,no,719,yes,no,0.1-0.2,technician,unknown,single
7,may,131,1,no,35201,0.1471634178230815,0.0,30,secondary,no,3875,yes,no,0.1-0.2,technician,telephone,married
28,jul,50,4,no,17468,0.20011451428032248,0.0,25,secondary,no,76,no,yes,0.2-0.3,blue-collar,telephone,single
21,aug,114,2,no,22238,0.2012257550829018,0.0,34,secondary,no,202,yes,no,0.2-0.3,technician,telephone,single
21,aug,45,4,no,22235,0.19240612510797703,0.0,31,tertiary,no,284,no,no,0.1-0.2,management,telephone,single
21,aug,381,7,no,22232,0.19886914698843972,0.0,47,primary,no,468,no,no,0.1-0.2,blue-collar,telephone,married
28,jul,91,13,no,17470,0.17709823852524692,0.0,30,tertiary,no,2351,no,yes,0.1-0.2,blue-collar,telephone,single
7,may,113,1,no,35212,0.14718103458876933,0.0,27,secondary,no,58,yes,no,0.1-0.2,services,telephone,married
21,aug,93,2,no,22225,0.16707846222059022,0.0,31,tertiary,no,424,no,no,0.1-0.2,technician,telephone,single
28,may,59,1,no,6574,0.15314183459113567,0.0,53,secondary,no,392,yes,no,0.1-0.2,technician,unknown,married
7,may,393,1,no,35220,0.14908122737258095,0.0,34,secondary,no,49,no,no,0.1-0.2,technician,telephone,single
21,aug,120,2,no,22219,0.17378810325386834,0.0,50,unknown,no,0,no,no,0.1-0.2,unknown,telephone,married
21,aug,111,2,no,22211,0.18713384312339276,0.0,60,secondary,no,0,no,no,0.1-0.2,blue-collar,telephone,married
7,may,327,4,no,35227,0.19513621436962406,0.0,36,secondary,no,396,yes,no,0.1-0.2,management,telephone,married
21,aug,181,4,no,22209,0.21504438334735393,0.0,32,secondary,no,134,no,no,0.2-0.3,management,telephone,married
7,may,46,1,no,35231,0.2474860206139428,0.0,34,tertiary,no,94,yes,no,0.2-0.3,management,telephone,married
7,may,146,1,no,35233,0.1832324040312524,0.0,27,secondary,no,-211,yes,no,0.1-0.2,technician,telephone,single
21,aug,156,6,no,22207,0.18390947239918298,0.0,43,tertiary,no,226,no,no,0.1-0.2,technician,telephone,married
21,aug,172,6,no,22200,0.14785692205003795,0.0,45,secondary,no,1179,no,no,0.1-0.2,blue-collar,telephone,married
21,aug,43,4,no,22196,0.14422206165719792,0.0,31,secondary,no,506,no,no,0.1-0.2,technician,telephone,single
19,may,180,1,no,4254,0.1758724129477445,0.0,23,secondary,no,525,yes,no,0.1-0.2,blue-collar,unknown,single
13,may,180,2,no,37319,0.1728304275844333,0.0,43,secondary,no,484,yes,no,0.1-0.2,self-employed,telephone,married
13,aug,121,2,no,20757,0.3590486338641018,0.0,34,secondary,no,4367,no,no,0.3-0.4,technician,telephone,single
30,jul,106,4,no,18058,0.19785819247759207,0.0,40,secondary,no,286,no,no,0.1-0.2,technician,telephone,married
5,aug,27,3,no,19129,0.1919735120136519,0.0,52,tertiary,no,64,no,no,0.1-0.2,management,telephone,married
5,aug,187,2,no,19121,0.20418116420701846,0.0,44,tertiary,no,7485,no,no,0.2-0.3,management,telephone,married
18,may,78,2,no,39065,0.1875128719700511,0.0,24,tertiary,no,10,yes,no,0.1-0.2,technician,telephone,single
18,may,91,6,no,39066,0.15507756977244416,0.0,30,secondary,no,219,yes,yes,0.1-0.2,blue-collar,telephone,single
12,may,155,3,no,2241,0.1881469686158269,0.0,32,secondary,yes,-18,yes,no,0.1-0.2,blue-collar,unknown,married
30,jul,149,2,no,18014,0.17199727411930005,0.0,40,tertiary,no,69,yes,no,0.1-0.2,management,telephone,married
18,may,121,5,no,39072,0.30506021804527395,0.0,26,primary,no,37,yes,no,0.3-0.4,blue-collar,telephone,single
18,may,132,1,no,39076,0.15739390784146434,0.0,47,primary,no,2269,yes,no,0.1-0.2,blue-collar,telephone,married
5,aug,493,1,no,19115,0.15469947083921784,0.0,32,secondary,no,524,no,no,0.1-0.2,technician,telephone,married
5,aug,165,1,no,19113,0.14393065233982674,0.0,48,secondary,no,1573,no,no,0.1-0.2,services,telephone,married
18,may,276,4,no,39090,0.1496562261329888,0.0,27,primary,no,409,yes,no,0.1-0.2,blue-collar,telephone,single
5,aug,67,4,no,19102,0.20119615266126836,0.0,55,primary,no,4424,no,no,0.2-0.3,retired,telephone,married
18,may,103,2,no,39101,0.23166196479754675,0.0,56,secondary,no,791,yes,no,0.2-0.3,blue-collar,telephone,single
12,may,120,2,no,2257,0.15119787399891396,0.0,23,secondary,no,1104,yes,no,0.1-0.2,blue-collar,unknown,single
12,may,262,2,no,2219,0.14801731156730605,0.0,30,secondary,no,37,no,no,0.1-0.2,management,unknown,married
30,jul,208,2,no,18062,0.17777146618272016,0.0,50,primary,no,-333,no,yes,0.1-0.2,blue-collar,telephone,married
5,aug,123,1,no,19067,0.16962255082989486,0.0,31,secondary,no,2388,no,no,0.1-0.2,technician,telephone,single
5,aug,198,1,no,19064,0.2057295316228713,0.0,30,tertiary,no,16922,yes,no,0.2-0.3,management,telephone,single
18,may,61,4,no,39118,0.1515303090429377,0.0,39,primary,no,471,yes,no,0.1-0.2,services,telephone,single
5,aug,348,1,no,19058,0.17182143613039255,0.0,48,primary,no,574,no,no,0.1-0.2,blue-collar,telephone,married
5,aug,268,2,no,19056,0.1674622994977405,0.0,59,primary,no,153,no,no,0.1-0.2,blue-collar,telephone,married
30,jul,69,9,no,18065,0.7366888947301997,0.0,36,secondary,no,1328,no,no,0.7-0.8,blue-collar,telephone,single
5,aug,124,1,no,19049,0.14677658500239663,0.0,59,tertiary,no,7668,no,no,0.1-0.2,management,telephone,single
12,may,101,2,no,2154,0.14356416775931932,0.0,27,secondary,no,3675,no,no,0.1-0.2,blue-collar,unknown,single
12,may,64,1,no,2142,0.14995495716250384,0.0,25,tertiary,no,40,no,no,0.1-0.2,blue-collar,unknown,single
18,may,147,2,no,39133,0.17279847114202632,0.0,25,secondary,no,-371,yes,no,0.1-0.2,services,telephone,single
12,may,311,3,no,2242,0.16090862198983022,0.0,48,primary,no,26,yes,no,0.1-0.2,housemaid,unknown,married
18,may,144,1,no,39056,0.14355900234277535,0.0,30,unknown,no,-142,yes,no,0.1-0.2,self-employed,telephone,single
13,aug,89,2,no,20735,0.3430081298218555,0.0,51,secondary,no,79,no,no,0.3-0.4,blue-collar,telephone,married
18,may,123,3,no,39027,0.19349213539782772,0.0,30,secondary,no,1256,yes,no,0.1-0.2,services,telephone,married
13,may,153,1,no,2335,0.14847432639377994,0.0,27,secondary,no,-541,yes,yes,0.1-0.2,blue-collar,unknown,single
13,may,160,3,no,2327,0.19573022490856548,0.0,22,primary,no,-168,yes,no,0.1-0.2,blue-collar,unknown,single
6,aug,205,3,no,19208,0.20592722257329624,0.0,33,secondary,no,2727,no,no,0.2-0.3,unknown,telephone,married
6,aug,146,5,no,19206,0.21721678024801136,0.0,50,tertiary,no,3211,yes,no,0.2-0.3,management,telephone,married
6,aug,91,4,no,19195,0.16756180712583674,0.0,51,secondary,no,-267,no,yes,0.1-0.2,blue-collar,telephone,married
18,may,202,1,no,39007,0.14702118796825667,0.0,33,tertiary,no,8047,yes,no,0.1-0.2,technician,telephone,single
6,aug,78,4,no,19192,0.14877753765820276,0.0,57,secondary,no,1230,no,no,0.1-0.2,retired,telephone,married
6,aug,157,4,no,19189,0.15525404604866602,0.0,31,tertiary,no,84,no,no,0.1-0.2,self-employed,telephone,single
5,aug,307,4,no,19185,0.18520549681613338,0.0,50,unknown,no,37,no,no,0.1-0.2,services,telephone,married
30,jul,102,3,no,17984,0.15708685864717462,0.0,30,secondary,no,0,yes,yes,0.1-0.2,services,telephone,married
18,may,74,3,no,39022,0.4342982496927903,0.0,33,secondary,no,1430,yes,no,0.4-0.5,blue-collar,telephone,single
5,aug,210,2,no,19170,0.17070211412460828,0.0,38,tertiary,no,950,no,no,0.1-0.2,management,telephone,married
18,may,190,6,no,39028,0.17909959525434563,0.0,39,primary,no,656,yes,no,0.1-0.2,blue-collar,telephone,single
18,may,334,2,no,39055,0.16546469991282287,0.0,29,tertiary,no,797,yes,no,0.1-0.2,management,telephone,single
30,jul,153,2,no,17991,0.2042087152920351,0.0,35,secondary,no,5,no,no,0.2-0.3,services,telephone,married
13,may,85,2,no,2318,0.17957393385157858,0.0,46,secondary,no,250,no,no,0.1-0.2,blue-collar,unknown,married
12,may,181,4,no,2317,0.14367960940987742,0.0,22,secondary,no,650,yes,no,0.1-0.2,housemaid,unknown,single
18,may,84,1,no,39038,0.15401868710303324,0.0,27,tertiary,no,2802,yes,no,0.1-0.2,management,telephone,single
30,jul,41,2,no,17992,0.2164326491396972,0.0,38,secondary,no,1149,no,no,0.2-0.3,blue-collar,telephone,married
5,aug,33,4,no,19144,0.16365999291501987,0.0,42,tertiary,no,3530,no,no,0.1-0.2,technician,telephone,married
5,aug,166,2,no,19137,0.1660072304401136,0.0,44,tertiary,no,1788,no,no,0.1-0.2,management,telephone,married
12,may,227,3,no,2311,0.16218631505583717,0.0,30,tertiary,no,227,yes,yes,0.1-0.2,self-employed,unknown,married
18,may,184,1,no,39048,0.14967041861548597,0.0,33,secondary,no,-38,yes,no,0.1-0.2,blue-collar,telephone,single
12,may,157,5,no,2303,0.14340468292465702,0.0,33,secondary,no,176,yes,no,0.1-0.2,blue-collar,unknown,married
12,may,298,2,no,2287,0.1613342337793445,0.0,32,secondary,no,1097,yes,no,0.1-0.2,technician,unknown,married
30,jul,38,2,no,18009,0.27042443942009503,0.0,45,unknown,no,998,yes,no,0.2-0.3,blue-collar,telephone,married
5,aug,175,1,no,19048,0.19977878095419693,0.0,43,tertiary,no,187,no,no,0.1-0.2,management,telephone,married
12,may,49,2,no,2133,0.19783832260732775,0.0,26,secondary,no,288,yes,no,0.1-0.2,blue-collar,unknown,married
12,may,378,3,no,2112,0.20235811228733064,0.0,31,secondary,no,184,yes,no,0.2-0.3,blue-collar,unknown,married
4,aug,343,1,no,18890,0.15757699235971176,0.0,46,unknown,no,0,no,no,0.1-0.2,unknown,telephone,married
4,aug,166,2,no,18915,0.16959429036426366,0.0,51,unknown,no,21244,no,yes,0.1-0.2,housemaid,telephone,married
12,may,148,2,no,2048,0.15010019088417625,0.0,56,tertiary,no,4542,no,no,0.1-0.2,management,unknown,single
18,may,237,2,no,39229,0.17667303309149018,0.0,22,primary,no,110,yes,no,0.1-0.2,student,telephone,single
30,jul,104,7,no,18121,0.17902388879395553,0.0,58,tertiary,no,-1598,yes,no,0.1-0.2,retired,telephone,married
9,may,257,1,no,2003,0.14557622017898897,0.0,30,secondary,no,15,yes,no,0.1-0.2,blue-collar,unknown,married
18,may,110,3,no,39236,0.14474548434725568,0.0,59,primary,no,47,yes,no,0.1-0.2,retired,telephone,married
9,may,298,2,no,1998,0.14586609856694752,0.0,35,secondary,no,351,yes,no,0.1-0.2,self-employed,unknown,married
30,jul,85,3,no,18124,0.14675542938344704,0.0,55,secondary,no,1553,no,no,0.1-0.2,entrepreneur,telephone,married
18,may,22,3,no,39241,0.4973907890800745,0.0,39,primary,no,815,yes,no,0.4-0.5,blue-collar,telephone,married
4,aug,81,1,no,18896,0.14845205138044,0.0,30,tertiary,no,835,yes,no,0.1-0.2,management,telephone,single
18,may,11,4,no,39247,0.3952685805532585,0.0,30,secondary,no,8950,yes,no,0.3-0.4,blue-collar,telephone,single
30,jul,115,5,no,18127,0.18134966930068,0.0,30,secondary,no,330,no,yes,0.1-0.2,blue-collar,telephone,single
30,jul,109,3,no,18128,0.20267816940046196,0.0,42,secondary,no,732,no,no,0.2-0.3,services,telephone,married
18,may,196,3,no,39143,0.19181767029715455,0.0,27,tertiary,no,574,yes,no,0.1-0.2,management,telephone,single
18,may,66,2,no,39256,0.1434006546252717,0.0,48,secondary,no,5306,yes,no,0.1-0.2,blue-collar,telephone,married
4,aug,119,2,no,18883,0.15882086222196853,0.0,34,unknown,no,164,no,no,0.1-0.2,unknown,telephone,married
9,may,162,2,no,1992,0.22290824902246534,0.0,34,tertiary,no,338,yes,no,0.2-0.3,entrepreneur,unknown,married
30,jul,163,1,no,18134,0.1594249045421425,0.0,54,secondary,no,3721,yes,no,0.1-0.2,unemployed,telephone,married
18,may,12,2,no,39265,0.156788915219794,0.0,31,secondary,no,1310,yes,no,0.1-0.2,management,telephone,single
18,may,6,2,no,39266,0.1883678498513048,0.0,25,secondary,no,84,yes,no,0.1-0.2,blue-collar,telephone,single
